ID,WORD,FPS,FRAME_COUNT,DURATION,WIDTH,HEIGHT,FRAME,TIME,NOSE_X,NOSE_Y,LEFT_EYE_X,LEFT_EYE_Y,LEFT_EAR_X,LEFT_EAR_Y,RIGHT_EYE_X,RIGHT_EYE_Y,RIGHT_EAR_X,RIGHT_EAR_Y,MOUTH_LEFT_X,MOUTH_LEFT_Y,MOUTH_RIGHT_X,MOUTH_RIGHT_Y,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,LEFT_ELBOW_X,LEFT_ELBOW_Y,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,LEFT_WRIST_X,LEFT_WRIST_Y,RIGHT_WRIST_X,RIGHT_WRIST_Y,LEFT_HIP_X,LEFT_HIP_Y,RIGHT_HIP_X,RIGHT_HIP_Y,LEFT_HAND_THUMB_CMC_X,LEFT_HAND_THUMB_CMC_Y,LEFT_HAND_THUMB_MCP_X,LEFT_HAND_THUMB_MCP_Y,LEFT_HAND_THUMB_IP_X,LEFT_HAND_THUMB_IP_Y,LEFT_HAND_THUMB_TIP_X,LEFT_HAND_THUMB_TIP_Y,LEFT_HAND_INDEX_FINGER_MCP_X,LEFT_HAND_INDEX_FINGER_MCP_Y,LEFT_HAND_INDEX_FINGER_PIP_X,LEFT_HAND_INDEX_FINGER_PIP_Y,LEFT_HAND_INDEX_FINGER_DIP_X,LEFT_HAND_INDEX_FINGER_DIP_Y,LEFT_HAND_INDEX_FINGER_TIP_X,LEFT_HAND_INDEX_FINGER_TIP_Y,LEFT_HAND_MIDDLE_FINGER_MCP_X,LEFT_HAND_MIDDLE_FINGER_MCP_Y,LEFT_HAND_MIDDLE_FINGER_PIP_X,LEFT_HAND_MIDDLE_FINGER_PIP_Y,LEFT_HAND_MIDDLE_FINGER_DIP_X,LEFT_HAND_MIDDLE_FINGER_DIP_Y,LEFT_HAND_MIDDLE_FINGER_TIP_X,LEFT_HAND_MIDDLE_FINGER_TIP_Y,LEFT_HAND_RING_FINGER_MCP_X,LEFT_HAND_RING_FINGER_MCP_Y,LEFT_HAND_RING_FINGER_PIP_X,LEFT_HAND_RING_FINGER_PIP_Y,LEFT_HAND_RING_FINGER_DIP_X,LEFT_HAND_RING_FINGER_DIP_Y,LEFT_HAND_RING_FINGER_TIP_X,LEFT_HAND_RING_FINGER_TIP_Y,LEFT_HAND_PINKY_MCP_X,LEFT_HAND_PINKY_MCP_Y,LEFT_HAND_PINKY_PIP_X,LEFT_HAND_PINKY_PIP_Y,LEFT_HAND_PINKY_DIP_X,LEFT_HAND_PINKY_DIP_Y,LEFT_HAND_PINKY_TIP_X,LEFT_HAND_PINKY_TIP_Y,RIGHT_HAND_THUMB_CMC_X,RIGHT_HAND_THUMB_CMC_Y,RIGHT_HAND_THUMB_MCP_X,RIGHT_HAND_THUMB_MCP_Y,RIGHT_HAND_THUMB_IP_X,RIGHT_HAND_THUMB_IP_Y,RIGHT_HAND_THUMB_TIP_X,RIGHT_HAND_THUMB_TIP_Y,RIGHT_HAND_INDEX_FINGER_MCP_X,RIGHT_HAND_INDEX_FINGER_MCP_Y,RIGHT_HAND_INDEX_FINGER_PIP_X,RIGHT_HAND_INDEX_FINGER_PIP_Y,RIGHT_HAND_INDEX_FINGER_DIP_X,RIGHT_HAND_INDEX_FINGER_DIP_Y,RIGHT_HAND_INDEX_FINGER_TIP_X,RIGHT_HAND_INDEX_FINGER_TIP_Y,RIGHT_HAND_MIDDLE_FINGER_MCP_X,RIGHT_HAND_MIDDLE_FINGER_MCP_Y,RIGHT_HAND_MIDDLE_FINGER_PIP_X,RIGHT_HAND_MIDDLE_FINGER_PIP_Y,RIGHT_HAND_MIDDLE_FINGER_DIP_X,RIGHT_HAND_MIDDLE_FINGER_DIP_Y,RIGHT_HAND_MIDDLE_FINGER_TIP_X,RIGHT_HAND_MIDDLE_FINGER_TIP_Y,RIGHT_HAND_RING_FINGER_MCP_X,RIGHT_HAND_RING_FINGER_MCP_Y,RIGHT_HAND_RING_FINGER_PIP_X,RIGHT_HAND_RING_FINGER_PIP_Y,RIGHT_HAND_RING_FINGER_DIP_X,RIGHT_HAND_RING_FINGER_DIP_Y,RIGHT_HAND_RING_FINGER_TIP_X,RIGHT_HAND_RING_FINGER_TIP_Y,RIGHT_HAND_PINKY_MCP_X,RIGHT_HAND_PINKY_MCP_Y,RIGHT_HAND_PINKY_PIP_X,RIGHT_HAND_PINKY_PIP_Y,RIGHT_HAND_PINKY_DIP_X,RIGHT_HAND_PINKY_DIP_Y,RIGHT_HAND_PINKY_TIP_X,RIGHT_HAND_PINKY_TIP_Y
5224e9a1-ec53-4dcc-bd5a-ec5a56c11822,AMOR,30.0,44.0,1.4666666666666666,1280,720,1,0.03333333333333333,0.501213788986206,0.2520700693130493,0.5140570998191833,0.22949330508708954,0.5268181562423706,0.2457863688468933,0.4825808107852936,0.23594975471496582,0.46822309494018555,0.24986737966537476,0.5135160684585571,0.28451868891716003,0.48957204818725586,0.28542545437812805,0.5705108642578125,0.424050897359848,0.42469555139541626,0.42533737421035767,0.6020875573158264,0.6503452062606812,0.38133925199508667,0.631391167640686,0.5236088633537292,0.5787546634674072,0.4466906487941742,0.6329641938209534,0.5386560559272766,0.8148494958877563,0.4446682929992676,0.8150805234909058,0.49861398339271545,0.5597272515296936,0.4891279339790344,0.5350660085678101,0.48013702034950256,0.5193918943405151,0.4707733988761902,0.5074463486671448,0.5011882185935974,0.5049178600311279,0.4918231666088104,0.4773823916912079,0.48284053802490234,0.4640876054763794,0.47551605105400085,0.4554365277290344,0.5044479966163635,0.5065134167671204,0.49463951587677,0.47379270195961,0.48389244079589844,0.46132922172546387,0.4755162000656128,0.4535425007343292,0.5064114332199097,0.5131341218948364,0.4986937344074249,0.4808424413204193,0.48896270990371704,0.46726953983306885,0.48096728324890137,0.4582507908344269,0.5068261027336121,0.5236837863922119,0.5019072890281677,0.5000512599945068,0.495518296957016,0.4861888885498047,0.4890187978744507,0.47440406680107117,0.4572315216064453,0.6053769588470459,0.47446155548095703,0.5920290350914001,0.4878403842449188,0.585407555103302,0.4978800117969513,0.5736639499664307,0.4707663357257843,0.608280599117279,0.4926826059818268,0.6182077527046204,0.5040757656097412,0.6248694658279419,0.5131911039352417,0.6307618618011475,0.4703540503978729,0.6338606476783752,0.49476462602615356,0.6451564431190491,0.5070602893829346,0.6475431323051453,0.5144708752632141,0.6465860605239868,0.47001439332962036,0.6557912826538086,0.4935089349746704,0.6644841432571411,0.5033720135688782,0.6626801490783691,0.5083655118942261,0.6579285264015198,0.4690896272659302,0.6732484698295593,0.4886193573474884,0.6792505383491516,0.4958697557449341,0.6754687428474426,0.49865368008613586,0.669142484664917
5224e9a1-ec53-4dcc-bd5a-ec5a56c11822,AMOR,30.0,44.0,1.4666666666666666,1280,720,2,0.06666666666666667,0.5019175410270691,0.25058531761169434,0.5149726867675781,0.22876358032226562,0.5282474756240845,0.24637366831302643,0.4842236638069153,0.2345588207244873,0.4703079164028168,0.25041645765304565,0.5148975253105164,0.28450122475624084,0.4900466799736023,0.2842794954776764,0.5705338716506958,0.42370063066482544,0.42531782388687134,0.42623502016067505,0.6041683554649353,0.6523995399475098,0.3819248676300049,0.630871057510376,0.5231214165687561,0.5720293521881104,0.4487062096595764,0.6325510144233704,0.5404912233352661,0.8114768266677856,0.4466131329536438,0.810117781162262,0.49969056248664856,0.5532487034797668,0.49012285470962524,0.5311842560768127,0.48072561621665955,0.5148813724517822,0.4703415334224701,0.5018845796585083,0.5021231174468994,0.5018615126609802,0.4951038956642151,0.4746350646018982,0.4864635467529297,0.4603726267814636,0.4785977602005005,0.4507163166999817,0.5057806372642517,0.5028916597366333,0.4984693229198456,0.47041741013526917,0.48738914728164673,0.4571383595466614,0.4776892066001892,0.4493081569671631,0.5078444480895996,0.5085985660552979,0.5013573169708252,0.4770785868167877,0.49066728353500366,0.4633147120475769,0.4813132584095001,0.4553026556968689,0.5078049302101135,0.5182309746742249,0.5029565095901489,0.4938904345035553,0.4963487386703491,0.47837164998054504,0.48963990807533264,0.4674195349216461,0.4591063857078552,0.6050045490264893,0.4769037365913391,0.5972740054130554,0.4912857711315155,0.5945061445236206,0.5008744597434998,0.583890438079834,0.4745534658432007,0.6079564690589905,0.4947299361228943,0.6219068169593811,0.5054671764373779,0.6296301484107971,0.5129809379577637,0.6357727646827698,0.4704456031322479,0.6291759014129639,0.49310103058815,0.6462759375572205,0.5047433972358704,0.6511649489402771,0.5121882557868958,0.6520010828971863,0.46646925806999207,0.6490612030029297,0.4883677661418915,0.6657580137252808,0.49951010942459106,0.66818767786026,0.5065627694129944,0.6671993136405945,0.462673157453537,0.6641811728477478,0.4803675413131714,0.6798034906387329,0.48886242508888245,0.6820366978645325,0.49503859877586365,0.6807587146759033
5224e9a1-ec53-4dcc-bd5a-ec5a56c11822,AMOR,30.0,44.0,1.4666666666666666,1280,720,3,0.1,0.5027074217796326,0.24940580129623413,0.5158644318580627,0.2260115146636963,0.5293917655944824,0.24283671379089355,0.48513731360435486,0.2359316349029541,0.47125834226608276,0.25195062160491943,0.5160961747169495,0.28155040740966797,0.4918603003025055,0.28366416692733765,0.5716574192047119,0.42365673184394836,0.427818238735199,0.4259151518344879,0.6020705699920654,0.6483566761016846,0.37979575991630554,0.626435399055481,0.527006983757019,0.5667906403541565,0.4453507363796234,0.638399064540863,0.5409837961196899,0.8263574242591858,0.4462641775608063,0.8235021829605103,0.4978227913379669,0.5489769577980042,0.4875639081001282,0.5266060829162598,0.4770929217338562,0.512340784072876,0.46568506956100464,0.5027695894241333,0.49714764952659607,0.4952857494354248,0.4912232756614685,0.469784140586853,0.4838280975818634,0.45358806848526,0.4761507511138916,0.44098901748657227,0.5008299350738525,0.49732375144958496,0.4965646266937256,0.46603840589523315,0.48760801553726196,0.4492482542991638,0.4785154163837433,0.43732142448425293,0.5044727921485901,0.50367671251297,0.5019761919975281,0.4731109142303467,0.49392271041870117,0.45688363909721375,0.4861009418964386,0.4450187683105469,0.5075678825378418,0.5131991505622864,0.5066186189651489,0.4890499413013458,0.5012304782867432,0.47324079275131226,0.49506649374961853,0.46010079979896545,0.4608131945133209,0.6088685393333435,0.4778197407722473,0.6070471405982971,0.49146220088005066,0.6147195100784302,0.5025010704994202,0.6174911260604858,0.4741631746292114,0.6162024736404419,0.49490684270858765,0.6315820217132568,0.50612872838974,0.6408424377441406,0.5127829313278198,0.6483133435249329,0.46996572613716125,0.6378844380378723,0.49309206008911133,0.6558170318603516,0.5047220587730408,0.6614635586738586,0.5112580060958862,0.6634865403175354,0.4662570059299469,0.6573179364204407,0.4881499707698822,0.6737303733825684,0.4986043870449066,0.6764019727706909,0.5044082999229431,0.6759383082389832,0.46325474977493286,0.6719452738761902,0.4811878800392151,0.685340940952301,0.4899922013282776,0.6864292621612549,0.49568888545036316,0.6840388178825378
5224e9a1-ec53-4dcc-bd5a-ec5a56c11822,AMOR,30.0,44.0,1.4666666666666666,1280,720,4,0.13333333333333333,0.5039790272712708,0.24647200107574463,0.5172423720359802,0.22161823511123657,0.530453085899353,0.23863095045089722,0.4871467649936676,0.23075765371322632,0.47371283173561096,0.2515168786048889,0.5184332132339478,0.2767724394798279,0.4934183955192566,0.27958470582962036,0.5735583305358887,0.422249972820282,0.42958441376686096,0.4180617928504944,0.5997291207313538,0.6497348546981812,0.38349732756614685,0.6235225796699524,0.519864022731781,0.5523524284362793,0.44503432512283325,0.6378483176231384,0.5407189726829529,0.8253564834594727,0.4438386559486389,0.8272120356559753,0.49831289052963257,0.543296217918396,0.48578059673309326,0.5238217711448669,0.4736988842487335,0.5119211673736572,0.4618273973464966,0.5035387277603149,0.4955487847328186,0.4902728199958801,0.4894244074821472,0.4645296037197113,0.48212191462516785,0.4480936825275421,0.4746488928794861,0.4353020489215851,0.500340461730957,0.4914321303367615,0.49523690342903137,0.4590754210948944,0.48670193552970886,0.4416831135749817,0.478424072265625,0.4292275607585907,0.5045565962791443,0.49686118960380554,0.5014428496360779,0.46640944480895996,0.49452295899391174,0.4495692253112793,0.48758459091186523,0.43573519587516785,0.5077798962593079,0.5059759020805359,0.5066723227500916,0.48247620463371277,0.5022078156471252,0.46665072441101074,0.4970751404762268,0.45267564058303833,0.4626578688621521,0.6124694347381592,0.47886922955513,0.6130491495132446,0.49156370759010315,0.6258386373519897,0.500988245010376,0.6362709999084473,0.47494474053382874,0.619545042514801,0.49448078870773315,0.6352525353431702,0.5054541826248169,0.6457204222679138,0.512481153011322,0.6537232995033264,0.470241516828537,0.641726553440094,0.4925212562084198,0.660588800907135,0.5044480562210083,0.6679778695106506,0.5114150047302246,0.6705789566040039,0.4660451114177704,0.6611220836639404,0.4870910346508026,0.6788753271102905,0.49737548828125,0.6827430725097656,0.5028983950614929,0.682559072971344,0.46249839663505554,0.6751647591590881,0.4797004163265228,0.6896018981933594,0.48812779784202576,0.6917502284049988,0.49346640706062317,0.690525233745575
5224e9a1-ec53-4dcc-bd5a-ec5a56c11822,AMOR,30.0,44.0,1.4666666666666666,1280,720,5,0.16666666666666666,0.5058811902999878,0.24827343225479126,0.518890917301178,0.2216637134552002,0.5314347147941589,0.2387855052947998,0.488398015499115,0.23185694217681885,0.47571390867233276,0.24992384016513824,0.5200603008270264,0.2781682014465332,0.4956197142601013,0.2820425033569336,0.575554370880127,0.4229319989681244,0.4310019016265869,0.41683876514434814,0.5981519222259521,0.6499640941619873,0.38693591952323914,0.6229175925254822,0.5164098739624023,0.5458845496177673,0.44530177116394043,0.6380378007888794,0.5410281419754028,0.8313384056091309,0.4447924494743347,0.8306607007980347,0.4964880347251892,0.5407170057296753,0.4834326505661011,0.5222451686859131,0.4711059331893921,0.5116469264030457,0.459086537361145,0.5057260394096375,0.49146872758865356,0.49007701873779297,0.4850468337535858,0.462093710899353,0.47769472002983093,0.4454776346683502,0.4695868492126465,0.4325975179672241,0.49708500504493713,0.49115195870399475,0.49211710691452026,0.4576777219772339,0.48448461294174194,0.4389643669128418,0.4761516749858856,0.4250040650367737,0.5023769736289978,0.497606098651886,0.49989935755729675,0.4668310284614563,0.4942196309566498,0.44854751229286194,0.4873960614204407,0.43272918462753296,0.506824791431427,0.508283793926239,0.5066980719566345,0.4847801625728607,0.5029105544090271,0.4692055583000183,0.49807488918304443,0.4554578959941864,0.4648502767086029,0.6141725778579712,0.4806891679763794,0.6163082122802734,0.4930037260055542,0.6300181746482849,0.5018884539604187,0.6416468620300293,0.47717055678367615,0.6219115257263184,0.49654585123062134,0.6407570242881775,0.5073249340057373,0.6516077518463135,0.5139381885528564,0.6590386033058167,0.4712265729904175,0.6423431038856506,0.4931161403656006,0.6639321446418762,0.504725992679596,0.6718523502349854,0.5112066268920898,0.6740171909332275,0.465772807598114,0.6608616709709167,0.4865625202655792,0.6819323897361755,0.4970349669456482,0.6866415143013,0.5029121041297913,0.6862150430679321,0.4612877368927002,0.6747211813926697,0.47816306352615356,0.6935632228851318,0.486977219581604,0.6971065998077393,0.492941677570343,0.6960363984107971
5224e9a1-ec53-4dcc-bd5a-ec5a56c11822,AMOR,30.0,44.0,1.4666666666666666,1280,720,6,0.2,0.5087028741836548,0.249885693192482,0.5220640897750854,0.22189462184906006,0.5350123643875122,0.23950225114822388,0.49131718277931213,0.23317445814609528,0.4772794246673584,0.24896293878555298,0.522611677646637,0.27951955795288086,0.4985422194004059,0.28273534774780273,0.5760369896888733,0.42502695322036743,0.43119698762893677,0.41617551445961,0.5963878631591797,0.6496268510818481,0.3843722939491272,0.6231949925422668,0.5111945867538452,0.5423350930213928,0.4465200901031494,0.6411314010620117,0.5401773452758789,0.8235400915145874,0.44368976354599,0.8268988728523254,0.4922720491886139,0.5376985669136047,0.47857221961021423,0.5215521454811096,0.46610987186431885,0.5140949487686157,0.4539134204387665,0.5090572237968445,0.48596498370170593,0.48617812991142273,0.4791349470615387,0.4605799913406372,0.47177189588546753,0.44464099407196045,0.46383002400398254,0.43216025829315186,0.4922986626625061,0.4875708222389221,0.486900269985199,0.4559103548526764,0.47981539368629456,0.4371436834335327,0.4722444713115692,0.4229680299758911,0.4981333315372467,0.49579760432243347,0.49488046765327454,0.46675071120262146,0.48934704065322876,0.4483923017978668,0.48303645849227905,0.4327704906463623,0.503241240978241,0.5097124576568604,0.5024464726448059,0.48901990056037903,0.49838343262672424,0.4734562635421753,0.4939201772212982,0.45968568325042725,0.4654519855976105,0.6136155724525452,0.48157891631126404,0.6165273785591125,0.49418938159942627,0.6298195123672485,0.5048396587371826,0.6382705569267273,0.47613129019737244,0.6263078451156616,0.49558910727500916,0.6433417797088623,0.5064429044723511,0.6522157788276672,0.5135959386825562,0.658552885055542,0.4706844091415405,0.6461812853813171,0.4918919503688812,0.6662313938140869,0.5035830736160278,0.6726009249687195,0.5104670524597168,0.6744904518127441,0.46581897139549255,0.6634533405303955,0.48535725474357605,0.6843745708465576,0.4958421587944031,0.688212513923645,0.5021044015884399,0.6877016425132751,0.4618093967437744,0.6758479475975037,0.47716447710990906,0.695208728313446,0.4855816960334778,0.6984260082244873,0.49135512113571167,0.6970574259757996
5224e9a1-ec53-4dcc-bd5a-ec5a56c11822,AMOR,30.0,44.0,1.4666666666666666,1280,720,7,0.23333333333333334,0.5101302266120911,0.25227785110473633,0.5238168239593506,0.22573083639144897,0.536433219909668,0.24290204048156738,0.4912024140357971,0.237582266330719,0.47774606943130493,0.2520124316215515,0.5240429639816284,0.28177446126937866,0.499079167842865,0.2856534421443939,0.5748125314712524,0.4295708239078522,0.4311520457267761,0.41849052906036377,0.5945844650268555,0.6532974243164062,0.3852233588695526,0.6180554628372192,0.5072357058525085,0.5437808632850647,0.448401540517807,0.6353548169136047,0.5367599725723267,0.8164525628089905,0.44372978806495667,0.8124120235443115,0.488301545381546,0.5374992489814758,0.4747682809829712,0.5233089327812195,0.4624090790748596,0.5165262222290039,0.450478732585907,0.5120376348495483,0.4813614785671234,0.483940064907074,0.47425150871276855,0.458800733089447,0.4659128189086914,0.4442267119884491,0.45713508129119873,0.4339384436607361,0.48708048462867737,0.4851163327693939,0.4817056953907013,0.45338043570518494,0.47392117977142334,0.4364998936653137,0.46558642387390137,0.42438119649887085,0.4924827516078949,0.4925841987133026,0.48980292677879333,0.4631824195384979,0.4842659533023834,0.4458327889442444,0.4778175950050354,0.4308984875679016,0.4973134696483612,0.5052255988121033,0.4974229633808136,0.4835452735424042,0.4940394461154938,0.4681926369667053,0.48994898796081543,0.45480769872665405,0.4673365354537964,0.6134939789772034,0.48316600918769836,0.6164530515670776,0.4951878786087036,0.631138801574707,0.5044045448303223,0.6430587768554688,0.47857967019081116,0.6262400150299072,0.49704214930534363,0.6421169638633728,0.5073068737983704,0.6517397165298462,0.5143786668777466,0.6590815186500549,0.4729086756706238,0.6465580463409424,0.49300628900527954,0.6650950312614441,0.5044677257537842,0.672004222869873,0.5114476084709167,0.6741951107978821,0.4676648676395416,0.6634831428527832,0.4861566424369812,0.682565450668335,0.4967999756336212,0.6868484616279602,0.5035663843154907,0.686254620552063,0.4629807472229004,0.6754822134971619,0.47753578424453735,0.6935572028160095,0.48612895607948303,0.6968535780906677,0.4926566481590271,0.6950445771217346
5224e9a1-ec53-4dcc-bd5a-ec5a56c11822,AMOR,30.0,44.0,1.4666666666666666,1280,720,8,0.26666666666666666,0.5136081576347351,0.2531818151473999,0.5267322063446045,0.22697080671787262,0.5372181534767151,0.24250619113445282,0.494424968957901,0.23840206861495972,0.47980743646621704,0.2537482976913452,0.5268434882164001,0.28032147884368896,0.5020862817764282,0.2853964567184448,0.5775607824325562,0.4256982207298279,0.43464332818984985,0.41466230154037476,0.5936726331710815,0.6528506278991699,0.38213860988616943,0.6171016693115234,0.5074483752250671,0.5364687442779541,0.45003050565719604,0.6352517008781433,0.5371903777122498,0.8264012932777405,0.4443681836128235,0.8265863060951233,0.4851749539375305,0.5379222631454468,0.4715803563594818,0.5234512090682983,0.4589542746543884,0.5179159641265869,0.44683077931404114,0.5149326920509338,0.47878772020339966,0.4797232449054718,0.47028541564941406,0.4573543667793274,0.46102339029312134,0.4445137083530426,0.4514319896697998,0.4360755681991577,0.4840676188468933,0.4800848960876465,0.4772155284881592,0.45021235942840576,0.46808528900146484,0.4353342354297638,0.4588412046432495,0.42531487345695496,0.48887085914611816,0.48705706000328064,0.48456329107284546,0.4586504399776459,0.47759637236595154,0.4431677758693695,0.4703788459300995,0.43039169907569885,0.49290788173675537,0.4994018077850342,0.4916609525680542,0.47828739881515503,0.4870033860206604,0.46313101053237915,0.4817134439945221,0.4498119056224823,0.46806126832962036,0.6116678714752197,0.4834795892238617,0.6143930554389954,0.4949316084384918,0.6293169260025024,0.5027173161506653,0.6421608328819275,0.48142004013061523,0.6203356981277466,0.5000240802764893,0.6380981802940369,0.5096603631973267,0.6489494442939758,0.5159969329833984,0.6567556262016296,0.4751489758491516,0.6405091881752014,0.49529504776000977,0.6616314649581909,0.5062955021858215,0.6695398092269897,0.5131173729896545,0.6726359724998474,0.469032883644104,0.6582642793655396,0.4880129396915436,0.679293155670166,0.49870625138282776,0.6844855546951294,0.5056251883506775,0.684711217880249,0.46367594599723816,0.6714339852333069,0.47902604937553406,0.6912316679954529,0.4877525568008423,0.6954992413520813,0.4946911334991455,0.6952707767486572
5224e9a1-ec53-4dcc-bd5a-ec5a56c11822,AMOR,30.0,44.0,1.4666666666666666,1280,720,9,0.3,0.5152973532676697,0.254019558429718,0.5287297964096069,0.22978246212005615,0.539249837398529,0.24118804931640625,0.4959999918937683,0.23627668619155884,0.48218607902526855,0.25353682041168213,0.5283626317977905,0.2811158299446106,0.504347026348114,0.28436654806137085,0.5773590207099915,0.4227515757083893,0.43564075231552124,0.41431236267089844,0.594652533531189,0.64967280626297,0.3855714797973633,0.6180782318115234,0.5055187344551086,0.5392771363258362,0.4516451954841614,0.6299762725830078,0.5374785661697388,0.825276792049408,0.444342702627182,0.8226908445358276,0.48144426941871643,0.5364866256713867,0.468167245388031,0.5219433903694153,0.45654594898223877,0.5177208781242371,0.4440833628177643,0.5156931281089783,0.4740021526813507,0.4769507050514221,0.4652826488018036,0.4562695026397705,0.45579132437705994,0.44484516978263855,0.4456671476364136,0.4374406635761261,0.4793659448623657,0.47763583064079285,0.47284042835235596,0.44836458563804626,0.463735431432724,0.43490907549858093,0.4542927145957947,0.4262658953666687,0.4844786822795868,0.48567771911621094,0.4808449447154999,0.45695561170578003,0.4733026325702667,0.4425942301750183,0.4654841423034668,0.43217530846595764,0.4890819489955902,0.49980467557907104,0.4880245327949524,0.4789220690727234,0.4831765294075012,0.46587318181991577,0.47781237959861755,0.45512932538986206,0.46915724873542786,0.6101142168045044,0.4850618243217468,0.6135776042938232,0.4973013699054718,0.6287562847137451,0.5063630938529968,0.6410954594612122,0.48055195808410645,0.6191396713256836,0.5001245141029358,0.6375959515571594,0.5104019045829773,0.64875328540802,0.5168618559837341,0.6564525961875916,0.4745960831642151,0.6395316123962402,0.4959056079387665,0.6601508259773254,0.5074445009231567,0.6682806015014648,0.5144006013870239,0.6711345314979553,0.4691018760204315,0.657914936542511,0.4890594482421875,0.6790799498558044,0.49984487891197205,0.684478223323822,0.5067626237869263,0.6844483017921448,0.46444302797317505,0.6713893413543701,0.48069900274276733,0.6907857656478882,0.4895889163017273,0.6947652697563171,0.49610674381256104,0.6937372088432312
5224e9a1-ec53-4dcc-bd5a-ec5a56c11822,AMOR,30.0,44.0,1.4666666666666666,1280,720,10,0.3333333333333333,0.5171833634376526,0.2535002827644348,0.5304793119430542,0.23049499094486237,0.5405358672142029,0.24162650108337402,0.4970575273036957,0.23532462120056152,0.48315519094467163,0.25423866510391235,0.5302766561508179,0.28112298250198364,0.505280613899231,0.2848614454269409,0.5776907801628113,0.42433324456214905,0.4365994930267334,0.4139445126056671,0.5947761535644531,0.6502000689506531,0.38651126623153687,0.6175068020820618,0.5047760605812073,0.5385496616363525,0.45145994424819946,0.6282460689544678,0.5398775339126587,0.8263977766036987,0.44445309042930603,0.8252283930778503,0.47861942648887634,0.5391746163368225,0.4656168222427368,0.5233193635940552,0.454414039850235,0.5176910161972046,0.44173112511634827,0.5149898529052734,0.47246816754341125,0.477969229221344,0.4635351002216339,0.4572715759277344,0.4537641406059265,0.4460810422897339,0.4438990652561188,0.43940824270248413,0.4774487316608429,0.4779551029205322,0.46954870223999023,0.4494280219078064,0.4591270387172699,0.43760254979133606,0.4492335915565491,0.43158310651779175,0.48173147439956665,0.48505696654319763,0.4759795069694519,0.4560094177722931,0.46687623858451843,0.4432888329029083,0.4583439528942108,0.4357454180717468,0.4852401614189148,0.49827253818511963,0.4820740222930908,0.4760070741176605,0.47596657276153564,0.4626351594924927,0.4694109857082367,0.45278656482696533,0.46990442276000977,0.6098015904426575,0.4856443405151367,0.613625168800354,0.49759092926979065,0.6289766430854797,0.506558895111084,0.6410117149353027,0.4810560345649719,0.61759352684021,0.5005200505256653,0.6368952393531799,0.5105348825454712,0.6487401723861694,0.5166186690330505,0.6569334864616394,0.47468337416648865,0.6378664970397949,0.4959039092063904,0.6592724323272705,0.507583498954773,0.6681898236274719,0.5147597193717957,0.67195725440979,0.46894508600234985,0.6563484072685242,0.48872578144073486,0.6782209873199463,0.499571830034256,0.6844361424446106,0.5066556930541992,0.6852934956550598,0.4641525447368622,0.6701608896255493,0.48019176721572876,0.6905824542045593,0.48900923132896423,0.6953333616256714,0.49565160274505615,0.6951068043708801
